pattern,lambda,velocities,h_mins,h_max,dh,time
sine,1,0.0,0.020102116292263134,7.814277122655964,7.794175006363701,5.6642591255784955
sine,1,0.0,0.020106591424135498,7.866420840352307,7.846314248928171,5.69243951923809
sine,1,0.0,0.02011107460482517,7.917649191444872,7.897538116840047,5.720619912897685
sine,1,0.0,0.020115578504829947,7.967845065784876,7.9477294872800455,5.748800306557279
sine,1,0.0,0.020120111804197784,8.016838985609235,7.996718873805038,5.776980700216874
sine,1,0.0,0.020124674138382627,8.064311225143896,8.044186551005513,5.805161093876468
sine,1,0.0,0.020129259855616397,8.110103491911824,8.089974232056207,5.833341487536063
sine,1,0.0,0.020133869590713296,8.154857711856078,8.134723842265364,5.8615218811956575
sine,1,0.0,0.020138511938558562,8.199309237483833,8.179170725545275,5.889702274855251
sine,1,0.0,0.020143194770200747,8.243685136802027,8.223541942031826,5.917882668514846
sine,1,0.0,0.020147921638854892,8.287890449442962,8.267742527804106,5.94606306217444
sine,1,0.0,0.020152696047723913,8.331723818953881,8.311571122906157,5.974243455834035
sine,1,0.0,0.020157521703065864,8.374956768591092,8.354799246888026,6.0024238494936295
sine,1,0.0,0.020162402343664784,8.417323495537321,8.397161093193656,6.030604243153224
sine,1,0.0,0.020167343982079255,8.458431697697824,8.438264353715745,6.058784636812819
sine,1,0.0,0.017225901014365008,8.498030814239154,8.48080491322479,6.086965030472413
sine,1,0.0,0.01701778258027899,8.536868545620239,8.51985076303996,6.115145424132008
sine,1,0.0,0.017545194867166405,8.575863866124934,8.558318671257767,6.143325817791602
sine,1,0.0,0.01781828061675508,8.615345375422708,8.597527094805953,6.171506211451197
sine,1,0.0,0.017621633771497065,8.655172174693208,8.63755054092171,6.1996866051107915
sine,1,0.0,0.01787356530826007,8.69486671347276,8.676993148164499,6.227866998770386
sine,1,0.0,0.018053025680427905,8.733722391283337,8.715669365602908,6.25604739242998
sine,1,0.0,0.01724308496969272,8.770970240188596,8.753727155218904,6.284227786089574
sine,1,0.0,0.018050865061191093,8.805937484808293,8.787886619747102,6.312408179749169
sine,1,0.0,0.017954231239378872,8.838075546403726,8.820121315164346,6.3405885734087635
sine,1,0.0,0.017717085840682295,8.867485796780997,8.849768710940316,6.368768967068358
sine,1,0.0,0.017346511416246362,8.895753711783705,8.878407200367459,6.396949360727953
sine,1,0.0,0.01805256670671142,8.9246720110744,8.906619444367688,6.425129754387547
sine,1,0.0,0.017983313854122353,8.95539381455323,8.937410500699107,6.453310148047142
sine,1,0.0,0.01801387412501762,8.988686645306052,8.970672771181034,6.481490541706736
sine,1,0.0,0.01807558747953267,9.025162980270656,9.007087392791123,6.509670935366331
sine,1,0.0,0.01794813593768059,9.065320105227649,9.047371969289967,6.5378513290259255
sine,1,0.0,0.01808544650736773,9.109469153291343,9.091383706783976,6.56603172268552
sine,1,0.0,0.018072492993689203,9.157636489532099,9.13956399653841,6.594212116345115
sine,1,0.0,0.018016797389119314,9.209153000894252,9.191136203505133,6.622392510004709
sine,1,0.0,0.018084498640444986,9.263418813814186,9.245334315173741,6.650572903664303
sine,1,0.0,0.01814617458077934,9.31971525812347,9.30156908354269,6.678753297323897
sine,1,0.0,0.018252543767051887,9.381701365746945,9.363448821979894,6.706933690983492
sine,1,0.0,0.01836407126933007,9.450731004360605,9.432366933091275,6.735114084643087
sine,1,0.0,0.018492930827255775,9.52433323466234,9.505840303835084,6.763294478302681
sine,1,0.0,0.01848735629628483,9.600726712217678,9.582239355921393,6.791474871962276
sine,1,0.0,0.018640584867479285,9.677602556012538,9.65896197114506,6.81965526562187
sine,1,0.0,0.01865317047875567,9.751874335811742,9.733221165332987,6.847835659281465
sine,1,0.0,0.018743068922410365,9.823403655909935,9.804660586987525,6.876016052941059
sine,1,0.0,0.01887947657751719,9.893810711417768,9.87493123484025,6.904196446600654
sine,1,0.0,0.018937054229559925,9.96380668908743,9.94486963485787,6.932376840260249
sine,1,0.0,0.019021287257032775,10.033051965211351,10.014030677954318,6.960557233919843
sine,1,0.0,0.019104201475320576,10.100450525425222,10.081346323949901,6.988737627579438
sine,1,0.0,0.019231764194592733,10.1642105799122,10.144978815717607,7.016918021239031
sine,1,0.0,0.01930169137019272,10.223360906926832,10.204059215556638,7.045098414898626
sine,1,0.0,0.01935449059769978,10.278484172496274,10.259129681898575,7.0732788085582206
sine,1,0.0,0.019374227180746384,10.330331622297258,10.310957395116512,7.101459202217815
sine,1,0.0,0.019585560986603398,10.379225007241155,10.359639446254551,7.12963959587741
sine,1,0.0,0.019553570844019846,10.425227964223518,10.405674393379499,7.157819989537004
sine,1,0.0,0.019702601614257718,10.468296717053748,10.44859411543949,7.186000383196599
sine,1,0.0,0.019698199976346278,10.50829544455149,10.488597244575143,7.214180776856193
sine,1,0.0,0.019885252442283365,10.545229451380148,10.525344198937866,7.242361170515788
sine,1,0.0,0.019771727430544544,10.578969788161075,10.55919806073053,7.2705415641753826
sine,1,0.0,0.01995031554313185,10.609469589863782,10.589519274320649,7.298721957834977
sine,1,0.0,0.020053673081606174,10.636706483873475,10.61665281079187,7.326902351494572
sine,1,0.0,0.019973557619598254,10.660612461069368,10.64063890344977,7.355082745154166
sine,1,0.0,0.020050159240043983,10.681607012063369,10.661556852823324,7.383263138813761
sine,1,0.0,0.020174112380719852,10.700226884679395,10.680052772298675,7.4114435324733545
sine,1,0.0,0.020244423959022963,10.716720864533377,10.696476440574354,7.439623926132949
sine,1,0.0,0.020231582572893096,10.73133689798087,10.711105315407977,7.467804319792544
sine,1,0.0,0.020195736865564348,10.744388726429353,10.724192989563788,7.495984713452138
sine,1,0.0,0.02022213273007016,10.75617259111303,10.735950458382959,7.524165107111733
sine,1,0.0,0.02027622576061808,10.76685210363192,10.746575877871301,7.552345500771327
sine,1,0.0,0.0202923130863995,10.776449309867235,10.756156996780836,7.580525894430922
sine,1,0.0,0.020295527687546475,10.78499441370405,10.764698886016504,7.6087062880905165
sine,1,0.0,0.02029878742545978,10.792575629175941,10.77227684175048,7.636886681750111
sine,1,0.0,0.020302081289255647,10.799302649536514,10.779000568247259,7.665067075409706
sine,1,0.0,0.02030539809423907,10.80528323483168,10.784977836737442,7.6932474690693
sine,1,0.0,0.020308726991525444,10.810616400359672,10.790307673368147,7.721427862728895
sine,1,0.0,0.020312057773168104,10.81538966147277,10.795077603699601,7.749608256388489
sine,1,0.0,0.020315381005024037,10.819677463782481,10.799362082777458,7.777788650048083
sine,1,0.0,0.020318688053915176,10.823540910076193,10.803222222022278,7.805969043707678
sine,1,0.0,0.02032197106731818,10.827028588792546,10.806706617725228,7.834149437367272
sine,1,0.0,0.020325222941759372,10.830178230988928,10.809853008047169,7.862329831026867
sine,1,0.0,0.02032843729606021,10.833019098052363,10.812690660756303,7.890510224686461
sine,1,0.0,0.020331608452526326,10.83557488482179,10.815243276369264,7.918690618346056
sine,1,0.0,0.02033473142283127,10.83786653878974,10.817531807366908,7.9468710120056505
sine,1,0.0,0.020337801893415525,10.839914271986762,10.819576470093347,7.975051405665245
sine,1,0.0,0.020340816205602824,10.841738439502105,10.821397623296502,8.003231799324839
sine,1,0.0,0.020343771327026815,10.843359506427552,10.823015735100524,8.031412192984433
sine,1,0.0,0.020346664812710236,10.844797574836194,10.824450910023485,8.059592586644028
sine,1,0.0,0.02034949475608725,10.846071859190417,10.825722364434329,8.087772980303622
sine,1,0.0,0.020352259731812858,10.847200299966378,10.826848040234566,8.115953373963217
sine,1,0.0,0.020354958733453443,10.84819935360827,10.827844394874818,8.144133767622812
sine,1,0.0,0.020357591109967363,10.849083926574625,10.828726335464658,8.172314161282406
sine,1,0.0,0.02036015650509939,10.849867405319753,10.829507248814654,8.200494554942
sine,1,0.0,0.020362654803215408,10.850561741370623,10.830199086567408,8.228674948601595
sine,1,0.0,0.02036508608353577,10.851177563164388,10.830812477080853,8.25685534226119
sine,1,0.0,0.02036745058315711,10.8517242970069,10.831356846423743,8.285035735920784
sine,1,0.0,0.02036974866837836,10.852210287017725,10.831840538349347,8.313216129580379
sine,1,0.0,0.02037198081362226,10.85264290876464,10.832270927951017,8.341396523239974
sine,1,0.0,0.020374147587164503,10.853028674222468,10.832654526635304,8.369576916899568
sine,1,0.0,0.020376249642505354,10.853373327339003,10.832997077696499,8.397757310559163
sine,1,0.0,0.020378287713708497,10.853681930328994,10.833303642615286,8.425937704218757
sine,1,0.0,0.02038026261299662,10.853958941196128,10.83357867858313,8.454118097878352
sine,1,0.0,0.020382175229056748,10.854208283125487,10.83382610789643,8.482298491537946
sine,1,0.0,0.02038402652505182,10.854433406429358,10.834049379904306,8.510478885197541
sine,1,0.0,0.02038581753576978,10.854637343728294,10.834251526192524,8.538659278857136
sine,1,0.0,0.020387549363731366,10.854822759012759,10.834435209649028,8.56683967251673
sine,1,0.0,0.020389223174346452,10.854991991195527,10.834602768021181,8.595020066176325
sine,1,0.0,0.020390840190295422,10.85514709272121,10.834756252530916,8.62320045983592
sine,1,0.0,0.020392401685421984,10.855289863753912,10.83489746206849,8.651380853495514
sine,1,0.0,0.020393908978321267,10.855421882418081,10.835027973439761,8.679561247155108
sine,1,0.0,0.020395363425860607,10.855544531520895,10.835149168095034,8.707741640814703
sine,1,0.0,0.02039676641682832,10.855659022147433,10.835262255730605,8.735922034474296
sine,1,0.0,0.020398119365819114,10.855766414479119,10.8353682951133,8.76410242813389
sine,1,0.0,0.020399423707469177,10.855867636146941,10.835468212439473,8.792282821793485
sine,1,0.0,0.02040068089114083,10.855963498404185,10.835562817513043,8.82046321545308
sine,1,0.0,0.02040189237607709,10.856054710365642,10.835652817989565,8.848643609112674
sine,1,0.0,0.02040305962710861,10.856141891541265,10.835738831914156,8.876824002772269
sine,1,0.0,0.02040418411093368,10.85622558286106,10.835821398750126,8.905004396431863
sine,1,0.0,0.02040526729302408,10.85630625636857,10.835900989075547,8.933184790091458
sine,1,0.0,0.02040631063517559,10.856384323742118,10.835978013106942,8.961365183751052
sine,1,0.0,0.020407315593743452,10.856460143783504,10.83605282818976,8.989545577410647
sine,1,0.0,0.020408283618582896,10.856534028996501,10.836125745377919,9.017725971070242
sine,1,0.0,0.020409216152557738,10.85660625136952,10.836197035216962,9.045906364729836
sine,1,0.0,0.020410114631403242,10.8566770474581,10.836266932826696,9.07408675838943
sine,1,0.0,0.020410980483466637,10.856746622854947,10.83633564237148,9.102267152049025
sine,1,0.0,0.020411815128560915,10.856815156125167,10.836403340996606,9.13044754570862
sine,1,0.0,0.020412619974991778,10.856882802271995,10.836470182297003,9.158627939368214
