pattern,lambda,velocities,N_clusters,A_clusters,time
linear,3,0.0,18,"[[176386, 4710, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4710, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",6.81965526562187
linear,3,0.0,18,"[[176386, 4710, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4710, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",6.847835659281465
linear,3,0.0,18,"[[176386, 4710, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4710, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",6.876016052941059
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",6.904196446600654
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",6.932376840260249
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",6.960557233919843
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",6.988737627579438
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",7.016918021239031
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",7.045098414898626
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",7.0732788085582206
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",7.101459202217815
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",7.12963959587741
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",7.157819989537004
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",7.186000383196599
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",7.214180776856193
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",7.242361170515788
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",7.2705415641753826
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",7.298721957834977
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",7.326902351494572
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",7.355082745154166
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",7.383263138813761
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",7.4114435324733545
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",7.439623926132949
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",7.467804319792544
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",7.495984713452138
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",7.524165107111733
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",7.552345500771327
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",7.580525894430922
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",7.6087062880905165
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",7.636886681750111
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",7.665067075409706
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",7.6932474690693
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",7.721427862728895
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",7.749608256388489
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",7.777788650048083
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",7.805969043707678
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",7.834149437367272
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",7.862329831026867
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",7.890510224686461
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",7.918690618346056
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",7.9468710120056505
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",7.975051405665245
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",8.003231799324839
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",8.031412192984433
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",8.059592586644028
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",8.087772980303622
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",8.115953373963217
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",8.144133767622812
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",8.172314161282406
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",8.200494554942
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",8.228674948601595
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",8.25685534226119
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",8.285035735920784
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",8.313216129580379
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",8.341396523239974
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",8.369576916899568
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",8.397757310559163
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",8.425937704218757
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",8.454118097878352
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",8.482298491537946
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",8.510478885197541
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",8.538659278857136
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",8.56683967251673
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",8.595020066176325
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",8.62320045983592
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",8.651380853495514
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",8.679561247155108
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",8.707741640814703
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",8.735922034474296
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",8.76410242813389
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",8.792282821793485
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",8.82046321545308
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",8.848643609112674
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",8.876824002772269
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",8.905004396431863
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",8.933184790091458
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",8.961365183751052
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",8.989545577410647
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",9.017725971070242
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",9.045906364729836
linear,3,0.0,18,"[[176388, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4698, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4698]]",9.07408675838943
linear,3,0.0,18,"[[176386, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4699]]",9.102267152049025
linear,3,0.0,18,"[[176386, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4699]]",9.13044754570862
linear,3,0.0,18,"[[176386, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4699]]",9.158627939368214
linear,3,0.0,18,"[[176386, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4699]]",9.186808333027809
linear,3,0.0,18,"[[176386, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4699]]",9.214988726687404
linear,3,0.0,18,"[[176386, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4699]]",9.243169120346998
linear,3,0.0,18,"[[176386, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4699]]",9.271349514006593
linear,3,0.0,18,"[[176386, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4699]]",9.299529907666187
linear,3,0.0,18,"[[176386, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4699]]",9.327710301325782
linear,3,0.0,18,"[[176386, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4699]]",9.355890694985376
linear,3,0.0,18,"[[176386, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4699]]",9.384071088644971
linear,3,0.0,18,"[[176386, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4699]]",9.412251482304566
linear,3,0.0,18,"[[176386, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4699]]",9.44043187596416
linear,3,0.0,18,"[[176386, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4699]]",9.468612269623755
linear,3,0.0,18,"[[176386, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4699]]",9.496792663283347
linear,3,0.0,18,"[[176386, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4699]]",9.524973056942942
linear,3,0.0,18,"[[176386, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4699]]",9.553153450602537
linear,3,0.0,18,"[[176386, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4699]]",9.581333844262131
linear,3,0.0,18,"[[176386, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4699]]",9.609514237921726
linear,3,0.0,18,"[[176386, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4699]]",9.63769463158132
linear,3,0.0,18,"[[176386, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4699]]",9.665875025240915
linear,3,0.0,18,"[[176386, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4699]]",9.69405541890051
linear,3,0.0,18,"[[176386, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4699]]",9.722235812560104
linear,3,0.0,18,"[[176386, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4699]]",9.750416206219699
linear,3,0.0,18,"[[176386, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4699]]",9.778596599879293
linear,3,0.0,18,"[[176386, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4699]]",9.806776993538888
linear,3,0.0,18,"[[176386, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4926, 4409, 4926, 4757, 4699]]",9.834957387198482
linear,3,0.0,18,"[[176384, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4927, 4409, 4927, 4757, 4699]]",9.863137780858077
linear,3,0.0,18,"[[176384, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4927, 4409, 4927, 4757, 4699]]",9.891318174517671
linear,3,0.0,18,"[[176384, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4927, 4409, 4927, 4757, 4699]]",9.919498568177266
linear,3,0.0,18,"[[176384, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4927, 4409, 4927, 4757, 4699]]",9.94767896183686
linear,3,0.0,18,"[[176384, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4927, 4409, 4927, 4757, 4699]]",9.975859355496455
linear,3,0.0,18,"[[176384, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4927, 4409, 4927, 4757, 4699]]",10.00403974915605
linear,3,0.0,18,"[[176384, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4927, 4409, 4927, 4757, 4699]]",10.032220142815644
linear,3,0.0,18,"[[176384, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4927, 4409, 4927, 4757, 4699]]",10.060400536475239
linear,3,0.0,18,"[[176384, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4927, 4409, 4927, 4757, 4699]]",10.088580930134833
linear,3,0.0,18,"[[176384, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4927, 4409, 4927, 4757, 4699]]",10.116761323794428
linear,3,0.0,18,"[[176384, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4927, 4409, 4927, 4757, 4699]]",10.144941717454023
linear,3,0.0,18,"[[176384, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4927, 4409, 4927, 4757, 4699]]",10.173122111113617
linear,3,0.0,18,"[[176384, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4927, 4409, 4927, 4757, 4699]]",10.201302504773212
linear,3,0.0,18,"[[176384, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4927, 4409, 4927, 4757, 4699]]",10.229482898432805
linear,3,0.0,18,"[[176384, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4927, 4409, 4927, 4757, 4699]]",10.2576632920924
linear,3,0.0,18,"[[176384, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4927, 4409, 4927, 4757, 4699]]",10.285843685751994
linear,3,0.0,18,"[[176384, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4927, 4409, 4927, 4757, 4699]]",10.314024079411588
linear,3,0.0,18,"[[176382, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4928, 4409, 4928, 4757, 4699]]",10.342204473071183
linear,3,0.0,18,"[[176382, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4928, 4409, 4928, 4757, 4699]]",10.370384866730777
linear,3,0.0,18,"[[176382, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4928, 4409, 4928, 4757, 4699]]",10.398565260390372
linear,3,0.0,18,"[[176382, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4928, 4409, 4928, 4757, 4699]]",10.426745654049967
linear,3,0.0,18,"[[176382, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4928, 4409, 4928, 4757, 4699]]",10.454926047709561
linear,3,0.0,18,"[[176382, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4928, 4409, 4928, 4757, 4699]]",10.483106441369156
linear,3,0.0,18,"[[176382, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4928, 4409, 4928, 4757, 4699]]",10.51128683502875
linear,3,0.0,18,"[[176382, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4928, 4409, 4928, 4757, 4699]]",10.539467228688345
linear,3,0.0,18,"[[176382, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4928, 4409, 4928, 4757, 4699]]",10.56764762234794
linear,3,0.0,18,"[[176382, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4928, 4409, 4928, 4757, 4699]]",10.595828016007534
linear,3,0.0,18,"[[176382, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4928, 4409, 4928, 4757, 4699]]",10.624008409667129
linear,3,0.0,18,"[[176382, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4928, 4409, 4928, 4757, 4699]]",10.652188803326723
linear,3,0.0,18,"[[176382, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4928, 4409, 4928, 4757, 4699]]",10.680369196986318
linear,3,0.0,18,"[[176382, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4699, 4709, 4663, 4896, 4896, 4928, 4409, 4928, 4757, 4699]]",10.708549590645912
linear,3,0.0,18,"[[176380, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4700, 4709, 4663, 4896, 4896, 4928, 4409, 4928, 4757, 4700]]",10.736729984305507
linear,3,0.0,18,"[[176380, 4709, 4757, 4918, 4918, 4902, 4409, 4902, 4663, 4700, 4709, 4663, 4896, 4896, 4928, 4409, 4928, 4757, 4700]]",10.764910377965101
